Crank Radius,Link Length,Offset,Max Force,Max Torque,Max Velocity,Max Acceleration,Peak Power,Min Link Height,Min Link Width,Min Crank Height,Min Crank Width,Min Pin Diameter,Return Ratio,System Area,Stroke,System Weight,System Volume,Optimization Score
0.1140000000,0.1585000000,0.0400000000,11.9260295784,0.2108174916,0.3937709991,4.6157923841,0.6623026830,0.0027240000,0.0013620000,0.0024460000,0.0012230000,0.0006462500,1.8931900994,0.0874489972,0.2500482332,0.0025085029,0.0003330058,0.8728948035
0.1130000000,0.1635000000,0.0450000000,11.0023774865,0.2067134140,0.3829472608,4.1869254999,0.6494093429,0.0027100000,0.0013550000,0.0024240000,0.0012120000,0.0006417500,1.8490919327,0.0871938693,0.2498952478,0.0025173761,0.0003295056,0.8728706681
0.1130000000,0.1535000000,0.0380000000,29.9679694498,0.2097056540,0.3937530905,6.0927917980,0.6588097421,0.0033740000,0.0016870000,0.0024200000,0.0012100000,0.0007912000,2.0396573103,0.0851515781,0.2497679686,0.0032524175,0.0003497175,0.8728588215
0.1125000000,0.1645000000,0.0465000000,12.0568882940,0.2052245518,0.3792886037,4.1818108665,0.6447319442,0.0027820000,0.0013910000,0.0024100000,0.0012050000,0.0006490000,1.8513901405,0.0867530543,0.2497936068,0.0026008600,0.0003297484,0.8728375996
0.1145000000,0.1550000000,0.0370000000,14.8289204089,0.2134855643,0.4009218018,5.2203401637,0.6706846805,0.0028440000,0.0014220000,0.0024580000,0.0012290000,0.0006627500,1.9535739201,0.0873515986,0.2504783596,0.0026263900,0.0003389242,0.8728268116
0.1135000000,0.1600000000,0.0420000000,13.2835622118,0.2088980099,0.3890225094,4.6182173544,0.6562724533,0.0028100000,0.0014050000,0.0024300000,0.0012150000,0.0006550000,1.8974263850,0.0871125887,0.2502996952,0.0026103359,0.0003340768,0.8726915496
0.1140000000,0.1550000000,0.0375000000,16.6894480099,0.2120834659,0.3980909006,5.1975730681,0.6662798586,0.0029280000,0.0014640000,0.0024420000,0.0012210000,0.0006712500,1.9542193208,0.0867251188,0.2497977438,0.0027117005,0.0003387483,0.8726582082
0.1120000000,0.1575000000,0.0425000000,29.5154416153,0.2055548350,0.3830266541,5.5739520638,0.6457695595,0.0034040000,0.0017020000,0.0023880000,0.0011940000,0.0007852000,2.0001092911,0.0847006247,0.2498797120,0.0033259565,0.0003464256,0.8724207496
0.1140000000,0.1555000000,0.0380000000,16.7858449624,0.2118379240,0.3972938780,5.2062413805,0.6655084659,0.0029380000,0.0014690000,0.0024400000,0.0012200000,0.0006722500,1.9555239149,0.0868241134,0.2501266876,0.0027282989,0.0003393955,0.8724197018
0.1130000000,0.1540000000,0.0385000000,30.2313421971,0.2094666070,0.3929646901,6.1029544143,0.6580587536,0.0033860000,0.0016930000,0.0024200000,0.0012100000,0.0007946000,2.0404815691,0.0852493855,0.2501117983,0.0032769665,0.0003506307,0.8724076179
0.1125000000,0.1650000000,0.0470000000,12.1102786816,0.2050958532,0.3787449750,4.1884930334,0.6443276257,0.0027900000,0.0013950000,0.0024100000,0.0012050000,0.0006500000,1.8523408254,0.0868479433,0.2500974839,0.0026160135,0.0003304564,0.8723421008
0.1140000000,0.1560000000,0.0385000000,16.8828289590,0.2115958067,0.3965080530,5.2148952915,0.6647478319,0.0029460000,0.0014730000,0.0024400000,0.0012200000,0.0006732500,1.9567729499,0.0869229471,0.2504555858,0.0027440387,0.0003401295,0.8721464085
0.1130000000,0.1545000000,0.0390000000,30.4978811575,0.2092350788,0.3921873513,6.1131001406,0.6573313863,0.0034000000,0.0017000000,0.0024180000,0.0012090000,0.0007981000,2.0412557900,0.0853470330,0.2504554780,0.0033030447,0.0003514591,0.8719662849
0.1125000000,0.1655000000,0.0475000000,12.1638686684,0.2049685106,0.3782161189,4.1951645687,0.6439275672,0.0027960000,0.0013980000,0.0024100000,0.0012050000,0.0006507500,1.8532565083,0.0869426861,0.2504013025,0.0026287560,0.0003310777,0.8719619753
0.1155000000,0.1500000000,0.0315000000,14.4376052585,0.2192198331,0.4156938921,5.6052422913,0.6886994173,0.0027780000,0.0013890000,0.0024900000,0.0012450000,0.0006585000,1.9780500595,0.0875778134,0.2495534860,0.0025295006,0.0003397143,0.8719279206
0.1125000000,0.1655000000,0.0470000000,10.9614211441,0.2050600328,0.3786026974,4.0080928005,0.6442150927,0.0027240000,0.0013620000,0.0024120000,0.0012060000,0.0006420000,1.8288425040,0.0869620894,0.2495032777,0.0025414227,0.0003281949,0.8718645420
0.1120000000,0.1580000000,0.0430000000,29.7610140898,0.2053903714,0.3823661091,5.5830514549,0.6452528819,0.0034160000,0.0017080000,0.0023880000,0.0011940000,0.0007884000,2.0007288925,0.0847960813,0.2502137999,0.0033512343,0.0003473247,0.8718477646
0.1135000000,0.1605000000,0.0420000000,11.8625008983,0.2088459140,0.3888287070,4.3781773366,0.6561087893,0.0027360000,0.0013680000,0.0024320000,0.0012160000,0.0006460000,1.8688462252,0.0872274486,0.2496668649,0.0025282314,0.0003314643,0.8717809284
0.1120000000,0.1665000000,0.0490000000,13.4153533133,0.2035471975,0.3747628494,4.1897868245,0.6394623804,0.0028740000,0.0014370000,0.0023940000,0.0011970000,0.0006585000,1.8549726814,0.0864988368,0.2502965610,0.0027231765,0.0003313770,0.8716555191
0.1150000000,0.1510000000,0.0330000000,16.4892067849,0.2170374412,0.4105184670,5.6001571970,0.6818432309,0.0028820000,0.0014410000,0.0024720000,0.0012360000,0.0006692500,1.9830229153,0.0871573661,0.2495575755,0.0026418618,0.0003410468,0.8716284247
0.1145000000,0.1555000000,0.0370000000,13.0076478479,0.2134035555,0.4006668787,4.8799599290,0.6704270421,0.0027560000,0.0013780000,0.0024580000,0.0012290000,0.0006517500,1.9174392197,0.0874671911,0.2497892778,0.0025283986,0.0003355241,0.8715169961
0.1145000000,0.1560000000,0.0375000000,13.0720946171,0.2131529617,0.3998597838,4.8881114871,0.6696397784,0.0027640000,0.0013820000,0.0024560000,0.0012280000,0.0006525000,1.9189649698,0.0875668603,0.2501116475,0.0025413065,0.0003360816,0.8714068416
0.1150000000,0.1515000000,0.0335000000,16.5871930525,0.2167212716,0.4095431991,5.6097045454,0.6808499546,0.0028920000,0.0014460000,0.0024720000,0.0012360000,0.0006705000,1.9847366903,0.0872587987,0.2498947046,0.0026592776,0.0003418800,0.8713909484
0.1150000000,0.1520000000,0.0340000000,16.6857971312,0.2164101572,0.4085960322,5.6192356788,0.6798725600,0.0029000000,0.0014500000,0.0024700000,0.0012350000,0.0006712500,1.9863768434,0.0873600624,0.2502318387,0.0026728967,0.0003424514,0.8713883707
0.1135000000,0.1610000000,0.0425000000,11.9161171043,0.2086758081,0.3881654634,4.3853223498,0.6555743858,0.0027440000,0.0013720000,0.0024320000,0.0012160000,0.0006470000,1.8700784248,0.0873246233,0.2499767669,0.0025428129,0.0003321829,0.8713739237
0.1125000000,0.1660000000,0.0475000000,11.0071799230,0.2049333394,0.3780765930,4.0144586254,0.6438170734,0.0027320000,0.0013660000,0.0024120000,0.0012060000,0.0006430000,1.8298369147,0.0870568621,0.2498023198,0.0025562128,0.0003289008,0.8713619914
0.1140000000,0.1595000000,0.0405000000,10.8057659803,0.2105496247,0.3928490540,4.3830588075,0.6614611542,0.0026660000,0.0013330000,0.0024460000,0.0012230000,0.0006390000,1.8655885505,0.0876625230,0.2497483087,0.0024512053,0.0003312767,0.8713405547
0.1150000000,0.1540000000,0.0350000000,11.6536615620,0.2156114219,0.4061662906,4.8766018535,0.6773632591,0.0026680000,0.0013340000,0.0024740000,0.0012370000,0.0006427500,1.9113732119,0.0877940657,0.2495086787,0.0024301137,0.0003343198,0.8713040764
0.1145000000,0.1565000000,0.0380000000,13.1368318126,0.2129058890,0.3990641117,4.8962494830,0.6688635767,0.0027720000,0.0013860000,0.0024560000,0.0012280000,0.0006535000,1.9204322553,0.0876663679,0.2504340233,0.0025558202,0.0003368142,0.8711411011
0.1145000000,0.1505000000,0.0335000000,23.2108264354,0.2156434720,0.4077892317,6.1113777584,0.6774639474,0.0031340000,0.0015670000,0.0024560000,0.0012280000,0.0006987500,2.0318112575,0.0864186504,0.2496925929,0.0029279624,0.0003476622,0.8711409325
0.1140000000,0.1570000000,0.0390000000,14.6519697268,0.2113031478,0.3955007584,4.8829815836,0.6638284168,0.0028540000,0.0014270000,0.0024400000,0.0012200000,0.0006617500,1.9224716762,0.0871368222,0.2500682744,0.0026426588,0.0003369581,0.8711393555
0.1125000000,0.1665000000,0.0480000000,11.0530887259,0.2048079577,0.3775563214,4.0208143365,0.6434231754,0.0027380000,0.0013690000,0.0024100000,0.0012050000,0.0006435000,1.8307969053,0.0871514895,0.2501013197,0.0025671633,0.0003293455,0.8711240420
0.1135000000,0.1615000000,0.0430000000,11.9699373070,0.2085077466,0.3875104507,4.3924557518,0.6550464048,0.0027520000,0.0013760000,0.0024300000,0.0012150000,0.0006477500,1.8712662741,0.0874216448,0.2502866489,0.0025559915,0.0003327268,0.8711066256
0.1150000000,0.1545000000,0.0355000000,11.7085881478,0.2153422485,0.4052749523,4.8848302468,0.6765176259,0.0026760000,0.0013380000,0.0024740000,0.0012370000,0.0006437500,1.9131603206,0.0878948777,0.2498311343,0.0024438355,0.0003350553,0.8710931797
0.1145000000,0.1510000000,0.0340000000,23.3850792886,0.2153337863,0.4068396304,6.1217795585,0.6764910412,0.0031460000,0.0015730000,0.0024540000,0.0012270000,0.0007000000,2.0331988703,0.0865194005,0.2500380580,0.0029484364,0.0003484136,0.8709267773
0.1130000000,0.1625000000,0.0445000000,13.2307561537,0.2069166840,0.3837043289,4.3872926861,0.6500479345,0.0028300000,0.0014150000,0.0024160000,0.0012080000,0.0006557500,1.8737975448,0.0869834060,0.2502028441,0.0026473953,0.0003332334,0.8709258177
0.1120000000,0.1675000000,0.0495000000,12.0857349583,0.2034187025,0.3741313490,4.0156620375,0.6390587014,0.0028080000,0.0014040000,0.0023980000,0.0011990000,0.0006507500,1.8326594502,0.0867063245,0.2499820052,0.0026524260,0.0003296574,0.8709137980
0.1135000000,0.1550000000,0.0385000000,23.3672024518,0.2105305959,0.3947364334,5.6021599711,0.6614013734,0.0031860000,0.0015930000,0.0024220000,0.0012110000,0.0007010000,1.9959238201,0.0860841708,0.2502334888,0.0030228429,0.0003456279,0.8708959982
0.1140000000,0.1575000000,0.0395000000,14.7288121863,0.2110911831,0.3947412617,4.8910572741,0.6631625102,0.0028620000,0.0014310000,0.0024400000,0.0012200000,0.0006627500,1.9237666951,0.0872353635,0.2503903761,0.0026578798,0.0003376881,0.8708194814
0.1145000000,0.1515000000,0.0345000000,23.5609670343,0.2150290126,0.4059050007,6.1321637192,0.6755335663,0.0031560000,0.0015780000,0.0024540000,0.0012270000,0.0007023000,2.0345177616,0.0866199826,0.2503834571,0.0029680063,0.0003492518,0.8706761070
0.1125000000,0.1670000000,0.0485000000,11.0991483879,0.2046898700,0.3770417543,4.0271599817,0.6430521918,0.0027460000,0.0013730000,0.0024100000,0.0012050000,0.0006445000,1.8317233429,0.0872459724,0.2504002714,0.0025821145,0.0003300515,0.8706050353
0.1100000000,0.1615000000,0.0485000000,40.6657750532,0.1995366906,0.3683234010,5.5456534971,0.6268630015,0.0037340000,0.0018670000,0.0023740000,0.0011870000,0.0009206000,2.0014194139,0.0829692437,0.2498124176,0.0038767970,0.0003518726,0.8705294619
0.1145000000,0.1525000000,0.0350000000,19.2337655678,0.2146306872,0.4046931357,5.6043143340,0.6742821901,0.0030100000,0.0015050000,0.0024520000,0.0012260000,0.0006827500,1.9887448111,0.0868358959,0.2498974035,0.0027946000,0.0003436096,0.8704036679
0.1125000000,0.1670000000,0.0480000000,10.0992718757,0.2047736689,0.3774204855,3.8623636136,0.6433154538,0.0026820000,0.0013410000,0.0024120000,0.0012060000,0.0006367500,1.8090391950,0.0872656892,0.2495356887,0.0025052597,0.0003275081,0.8703932936
0.1135000000,0.1525000000,0.0365000000,29.2008154575,0.2115966424,0.3982284197,6.0992372794,0.6647504572,0.0033420000,0.0016710000,0.0024280000,0.0012140000,0.0007811000,2.0376342797,0.0855753386,0.2497452388,0.0032027000,0.0003507733,0.8703020548
0.1145000000,0.1530000000,0.0355000000,19.3581656125,0.2143532094,0.4037935404,5.6137720419,0.6734104680,0.0030200000,0.0015100000,0.0024500000,0.0012250000,0.0006837500,1.9901707705,0.0869361696,0.2502342640,0.0028116551,0.0003442672,0.8702374701
0.1135000000,0.1620000000,0.0430000000,10.8192059451,0.2084580217,0.3873258092,4.1850815521,0.6548901895,0.0026860000,0.0013430000,0.0024320000,0.0012160000,0.0006397500,1.8451611261,0.0875365557,0.2496903590,0.0024841004,0.0003304505,0.8702150604
0.1125000000,0.1675000000,0.0485000000,10.1392477620,0.2046612791,0.3769085236,3.8684669423,0.6429623708,0.0026880000,0.0013440000,0.0024120000,0.0012060000,0.0006375000,1.8100349875,0.0873602022,0.2498301405,0.0025174008,0.0003281249,0.8699886989
0.1135000000,0.1530000000,0.0370000000,29.4542291964,0.2113437180,0.3973877188,6.1094789729,0.6639558718,0.0033540000,0.0016770000,0.0024280000,0.0012140000,0.0007844000,2.0386275290,0.0856741179,0.2500897050,0.0032268358,0.0003516923,0.8698860789
0.1150000000,0.1525000000,0.0340000000,14.3608320557,0.2163069000,0.4082916374,5.1991652312,0.6795481680,0.0027980000,0.0013990000,0.0024700000,0.0012350000,0.0006585000,1.9447007914,0.0874760045,0.2495111623,0.0025589197,0.0003384447,0.8698251516
0.1150000000,0.1530000000,0.0345000000,14.4380464440,0.2160029503,0.4073660613,5.2079832307,0.6785932818,0.0028060000,0.0014030000,0.0024680000,0.0012340000,0.0006592500,1.9464660101,0.0875771247,0.2498405751,0.0025719310,0.0003390110,0.8698211769
0.1135000000,0.1625000000,0.0435000000,10.8652114452,0.2082928953,0.3866869747,4.1918774816,0.6543714297,0.0026940000,0.0013470000,0.0024320000,0.0012160000,0.0006407500,1.8463982023,0.0876334531,0.2499949669,0.0024984122,0.0003311668,0.8697946095
0.1145000000,0.1570000000,0.0380000000,11.7102410155,0.2128279359,0.3988220144,4.6130547874,0.6686186799,0.0026980000,0.0013490000,0.0024560000,0.0012280000,0.0006442500,1.8880774533,0.0877820083,0.2497946806,0.0024752138,0.0003340105,0.8697663019
0.1130000000,0.1640000000,0.0455000000,11.9538988273,0.2065738491,0.3823633537,4.1936588551,0.6489708869,0.0027720000,0.0013860000,0.0024160000,0.0012080000,0.0006485000,1.8501598820,0.0872896827,0.2501995220,0.0025916770,0.0003318754,0.8697158251
0.1140000000,0.1610000000,0.0415000000,9.9317598715,0.2100898090,0.3912750109,4.1898177351,0.6600166004,0.0026220000,0.0013110000,0.0024440000,0.0012220000,0.0006332500,1.8419000361,0.0879739373,0.2497881909,0.0024135217,0.0003303421,0.8696938074
0.1150000000,0.1535000000,0.0350000000,14.5156650241,0.2157036801,0.4064546734,5.2167863328,0.6776530966,0.0028140000,0.0014070000,0.0024680000,0.0012340000,0.0006602500,1.9481611104,0.0876780779,0.2501700195,0.0025865625,0.0003397526,0.8696609498
0.1135000000,0.1630000000,0.0440000000,10.9113702462,0.2081296918,0.3860787841,4.1986624239,0.6538587107,0.0027000000,0.0013500000,0.0024300000,0.0012150000,0.0006412500,1.8475929599,0.0877301989,0.2502995664,0.0025089428,0.0003316202,0.8696390363
0.1145000000,0.1575000000,0.0385000000,11.7642388262,0.2125888813,0.3980425177,4.6207214154,0.6678676677,0.0027060000,0.0013530000,0.0024540000,0.0012270000,0.0006450000,1.8896181404,0.0878813812,0.2501107720,0.0024878015,0.0003345644,0.8696378675
0.1100000000,0.1620000000,0.0490000000,41.0824231581,0.1994320997,0.3678116077,5.5544762702,0.6265344193,0.0037500000,0.0018750000,0.0023760000,0.0011880000,0.0009252000,2.0016123807,0.0830609990,0.2501431001,0.0039138071,0.0003530923,0.8696237335
0.1155000000,0.1490000000,0.0310000000,19.2015688888,0.2197061100,0.4171245076,6.1330713087,0.6902271011,0.0029740000,0.0014870000,0.0024840000,0.0012420000,0.0006822500,2.0250581445,0.0873589062,0.2499786580,0.0027412037,0.0003469022,0.8696224072
0.1155000000,0.1485000000,0.0305000000,19.0739471068,0.2200827633,0.4182178090,6.1225067281,0.6914103923,0.0029640000,0.0014820000,0.0024860000,0.0012430000,0.0006812500,2.0231823121,0.0872561485,0.2496326412,0.0027248793,0.0003462324,0.8696118145
0.1155000000,0.1515000000,0.0325000000,12.7793783909,0.2184405955,0.4132779662,5.2039832204,0.6862513699,0.0027080000,0.0013540000,0.0024860000,0.0012430000,0.0006492500,1.9395934890,0.0878988777,0.2495307597,0.0024634829,0.0003375317,0.8696041314
0.1135000000,0.1535000000,0.0375000000,29.7106240093,0.2110944737,0.3965722124,6.1197035310,0.6631728478,0.0033660000,0.0016830000,0.0024260000,0.0012130000,0.0007878000,2.0395652885,0.0857727346,0.2504340457,0.0032496522,0.0003524402,0.8695788057
0.1140000000,0.1590000000,0.0405000000,13.0952449805,0.2106123587,0.3930567338,4.6233878504,0.6616582389,0.0027920000,0.0013960000,0.0024380000,0.0012190000,0.0006537500,1.8945108312,0.0875472498,0.2503641206,0.0025880110,0.0003356562,0.8695703518
0.1125000000,0.1680000000,0.0490000000,10.1793398600,0.2045580704,0.3764020861,3.8745606232,0.6426381311,0.0026940000,0.0013470000,0.0024120000,0.0012060000,0.0006382500,1.8109978323,0.0874545713,0.2501245587,0.0025296017,0.0003287417,0.8695687348
0.1155000000,0.1525000000,0.0335000000,12.9092149160,0.2178002265,0.4112972934,5.2217409964,0.6842395916,0.0027240000,0.0013620000,0.0024840000,0.0012420000,0.0006510000,1.9435135827,0.0881029396,0.2501897287,0.0024897259,0.0003388439,0.8695238355
0.1155000000,0.1520000000,0.0330000000,12.8441473827,0.2181178095,0.4122711365,5.2128696659,0.6852373080,0.0027160000,0.0013580000,0.0024860000,0.0012430000,0.0006502500,1.9415924440,0.0880009935,0.2498602080,0.0024773369,0.0003382758,0.8694979073
0.1150000000,0.1540000000,0.0355000000,14.5936911685,0.2154310099,0.4055570588,5.2255746129,0.6767964780,0.0028240000,0.0014120000,0.0024660000,0.0012330000,0.0006612500,1.9497884217,0.0877788649,0.2504994836,0.0026020970,0.0003404064,0.8694873627
0.1155000000,0.1495000000,0.0315000000,19.3301744062,0.2193384173,0.4160498670,6.1436177276,0.6890719603,0.0029840000,0.0014920000,0.0024840000,0.0012420000,0.0006835000,2.0268479006,0.0874614902,0.2503246859,0.0027591986,0.0003477469,0.8694797728
0.1145000000,0.1580000000,0.0390000000,11.8184462817,0.2123724771,0.3972736971,4.6283753544,0.6671878137,0.0027120000,0.0013560000,0.0024540000,0.0012270000,0.0006457500,1.8911032135,0.0879805943,0.2504268860,0.0024996781,0.0003352061,0.8694456967
0.1115000000,0.1565000000,0.0425000000,41.0634962816,0.2045001637,0.3812500027,6.0719733664,0.6424562119,0.0036860000,0.0018430000,0.0024120000,0.0012060000,0.0009251000,2.0427830083,0.0838722342,0.2498184739,0.0037462240,0.0003568764,0.8693430566
0.1150000000,0.1555000000,0.0360000000,10.5994754680,0.2149910040,0.4041232844,4.6100013849,0.6754141586,0.0026180000,0.0013090000,0.0024720000,0.0012360000,0.0006362500,1.8819816004,0.0881115587,0.2495397583,0.0023875092,0.0003331498,0.8691800162
0.1105000000,0.1605000000,0.0470000000,39.4657266152,0.2009652341,0.3718073072,5.5530567366,0.6313509031,0.0036960000,0.0018480000,0.0023760000,0.0011880000,0.0009070000,2.0016045770,0.0834039054,0.2498345150,0.0038020196,0.0003522981,0.8691564677
0.1150000000,0.1560000000,0.0365000000,10.6463223743,0.2147315369,0.4032638026,4.6177400767,0.6745990187,0.0026260000,0.0013130000,0.0024700000,0.0012350000,0.0006370000,1.8837703179,0.0882120666,0.2498558751,0.0023994362,0.0003337062,0.8691033728
0.1130000000,0.1645000000,0.0455000000,10.8279968703,0.2065352449,0.3822047915,4.0129945365,0.6488496082,0.0027080000,0.0013540000,0.0024180000,0.0012090000,0.0006407500,1.8264077855,0.0874042358,0.2496197302,0.0025204523,0.0003296888,0.8690831757
0.1130000000,0.1650000000,0.0460000000,10.8731932542,0.2064022784,0.3816307345,4.0194089842,0.6484318814,0.0027140000,0.0013570000,0.0024180000,0.0012090000,0.0006415000,1.8275173561,0.0874999300,0.2499191205,0.0025326488,0.0003303122,0.8687274798
0.1100000000,0.1625000000,0.0495000000,41.5053801698,0.1993358599,0.3673054584,5.5632850562,0.6262320729,0.0037660000,0.0018830000,0.0023780000,0.0011890000,0.0009300000,2.0017782150,0.0831526115,0.2504735601,0.0039510924,0.0003543133,0.8687100612
0.1135000000,0.1635000000,0.0440000000,9.9592212346,0.2080821955,0.3859091459,4.0177411438,0.6537094968,0.0026440000,0.0013220000,0.0024320000,0.0012160000,0.0006345000,1.8235851036,0.0878451612,0.2497344049,0.0024492985,0.0003297707,0.8685513723
0.1115000000,0.1570000000,0.0430000000,41.5103390331,0.2043372287,0.3805888666,6.0819025337,0.6419443367,0.0037020000,0.0018510000,0.0024140000,0.0012070000,0.0009301000,2.0431887218,0.0839671783,0.2501599569,0.0037819020,0.0003581200,0.8685399445
0.1160000000,0.1505000000,0.0310000000,11.4777124171,0.2206563480,0.4184997404,5.2085863625,0.6932123618,0.0026280000,0.0013140000,0.0025040000,0.0012520000,0.0006415000,1.9337054261,0.0883202789,0.2495498535,0.0023850891,0.0003372068,0.8685332463
0.1105000000,0.1610000000,0.0475000000,39.8631820695,0.2008430189,0.3712750938,5.5619478620,0.6309669527,0.0037100000,0.0018550000,0.0023760000,0.0011880000,0.0009115000,2.0018907552,0.0834965738,0.2501661229,0.0038337761,0.0003532740,0.8684679218
