Crank Radius,Link Length,Offset,Theta Angle,Phi Angle,Link Normal Stress,Xs,Vs,As
120.500,172.500,31.500,120.000,40.602,0.258,111.856,-758.344,-84.805
120.500,172.500,31.500,135.000,35.874,0.242,86.955,-603.257,-211.631
120.500,172.500,31.500,150.000,29.058,0.224,67.878,-465.806,-324.035
120.500,172.500,31.500,165.000,20.366,0.209,55.924,-355.358,-414.356
120.500,172.500,31.500,180.000,10.405,0.199,51.909,-279.440,-476.439
120.500,172.500,31.500,195.000,0.104,0.196,56.105,-243.225,-506.055
120.500,172.500,31.500,210.000,-9.505,0.199,68.227,-249.181,-501.184
120.500,172.500,31.500,225.000,-17.552,0.206,87.449,-296.902,-462.159
120.500,172.500,31.500,240.000,-23.486,0.214,112.461,-383.137,-391.639
120.500,172.500,31.500,255.000,-27.073,0.220,141.558,-502.009,-294.429
120.500,172.500,31.500,270.000,-28.267,0.223,172.758,-645.416,-177.155
120.500,172.500,31.500,285.000,-27.073,0.220,203.934,-803.586,-47.807
120.500,172.500,31.500,300.000,-23.486,0.214,232.961,-965.740,84.799
120.500,172.500,31.500,315.000,-17.552,0.206,257.862,-1120.827,211.627
120.500,172.500,31.500,330.000,-9.505,0.199,276.939,-1258.279,324.034
120.500,172.500,31.500,345.000,0.104,0.196,288.893,-1368.728,414.358
120.500,172.500,31.500,360.000,10.405,0.199,292.909,-1444.647,476.444
,,,,,,,,
119.500,172.500,35.000,15.000,21.369,0.211,287.737,-1475.676,501.861
119.500,172.500,35.000,30.000,29.912,0.226,275.715,-1469.769,497.030
119.500,172.500,35.000,45.000,36.592,0.244,256.653,-1422.443,458.327
119.500,172.500,35.000,60.000,41.215,0.261,231.848,-1336.923,388.390
119.500,172.500,35.000,75.000,43.868,0.272,202.992,-1219.037,291.984
119.500,172.500,35.000,90.000,44.726,0.276,172.052,-1076.819,175.680
119.500,172.500,35.000,105.000,43.868,0.272,141.135,-919.961,47.404
119.500,172.500,35.000,120.000,41.215,0.261,112.348,-759.153,-84.101
119.500,172.500,35.000,135.000,36.592,0.244,87.654,-605.354,-209.875
119.500,172.500,35.000,150.000,29.912,0.226,68.735,-469.043,-321.346
119.500,172.500,35.000,165.000,21.369,0.211,56.881,-359.512,-410.917
119.500,172.500,35.000,180.000,11.546,0.200,52.899,-284.224,-472.485
119.500,172.500,35.000,195.000,1.352,0.196,57.060,-248.309,-501.855
119.500,172.500,35.000,210.000,-8.193,0.198,69.082,-254.216,-497.025
119.500,172.500,35.000,225.000,-16.216,0.204,88.144,-301.542,-458.323
119.500,172.500,35.000,240.000,-22.156,0.212,112.948,-387.061,-388.389
119.500,172.500,35.000,255.000,-25.757,0.218,141.804,-504.946,-291.986
119.500,172.500,35.000,270.000,-26.958,0.220,172.745,-647.163,-175.685
119.500,172.500,35.000,285.000,-25.757,0.218,203.662,-804.020,-47.410
119.500,172.500,35.000,300.000,-22.156,0.212,232.448,-964.828,84.096
119.500,172.500,35.000,315.000,-16.216,0.204,257.143,-1118.629,209.871
119.500,172.500,35.000,330.000,-8.193,0.198,276.062,-1254.940,321.345
119.500,172.500,35.000,345.000,1.352,0.196,287.916,-1364.472,410.919
119.500,172.500,35.000,360.000,11.546,0.200,291.899,-1439.761,472.490
,,,,,,,,
119.000,172.500,36.500,15.000,21.791,0.211,287.250,-1473.086,499.761
119.000,172.500,36.500,30.000,30.266,0.227,275.279,-1467.204,494.951
119.000,172.500,36.500,45.000,36.884,0.245,256.296,-1420.076,456.410
119.000,172.500,36.500,60.000,41.460,0.262,231.595,-1334.914,386.765
119.000,172.500,36.500,75.000,44.085,0.273,202.860,-1217.521,290.762
119.000,172.500,36.500,90.000,44.933,0.277,172.049,-1075.899,174.945
119.000,172.500,36.500,105.000,44.085,0.273,141.261,-919.697,47.206
119.000,172.500,36.500,120.000,41.460,0.262,112.595,-759.562,-83.750
119.000,172.500,36.500,135.000,36.884,0.245,88.004,-606.406,-208.997
119.000,172.500,36.500,150.000,30.266,0.227,69.164,-470.666,-320.001
119.000,172.500,36.500,165.000,21.791,0.211,57.360,-361.593,-409.198
119.000,172.500,36.500,180.000,12.033,0.201,53.394,-286.620,-470.508
119.000,172.500,36.500,195.000,1.893,0.196,57.538,-250.855,-499.755
119.000,172.500,36.500,210.000,-7.617,0.198,69.510,-256.737,-494.945
119.000,172.500,36.500,225.000,-15.625,0.204,88.492,-303.865,-456.406
119.000,172.500,36.500,240.000,-21.562,0.211,113.193,-389.026,-386.764
119.000,172.500,36.500,255.000,-25.167,0.217,141.928,-506.418,-290.764
119.000,172.500,36.500,270.000,-26.370,0.219,172.739,-648.040,-174.950
119.000,172.500,36.500,285.000,-25.167,0.217,203.527,-804.241,-47.212
119.000,172.500,36.500,300.000,-21.562,0.211,232.193,-964.376,83.744
119.000,172.500,36.500,315.000,-15.625,0.204,256.784,-1117.533,208.993
119.000,172.500,36.500,330.000,-7.617,0.198,275.624,-1253.274,320.000
119.000,172.500,36.500,345.000,1.893,0.196,287.429,-1362.348,409.200
119.000,172.500,36.500,360.000,12.033,0.201,291.394,-1437.322,470.513
,,,,,,,,
117.500,172.500,40.500,15.000,22.895,0.213,285.791,-1465.325,493.462
117.500,172.500,40.500,30.000,31.177,0.229,273.970,-1459.517,488.712
117.500,172.500,40.500,45.000,37.626,0.248,255.226,-1412.983,450.657
117.500,172.500,40.500,60.000,42.074,0.264,230.837,-1328.894,381.889
117.500,172.500,40.500,75.000,44.621,0.276,202.464,-1212.982,287.097
117.500,172.500,40.500,90.000,45.443,0.280,172.041,-1073.144,172.740
117.500,172.500,40.500,105.000,44.621,0.276,141.642,-918.911,46.611
117.500,172.500,40.500,120.000,42.074,0.264,113.337,-760.795,-82.694
117.500,172.500,40.500,135.000,37.626,0.248,89.056,-609.569,-206.363
117.500,172.500,40.500,150.000,31.177,0.229,70.454,-475.540,-315.968
117.500,172.500,40.500,165.000,22.895,0.213,58.798,-367.842,-404.040
117.500,172.500,40.500,180.000,13.329,0.202,54.883,-293.814,-464.578
117.500,172.500,40.500,195.000,3.349,0.197,58.974,-258.501,-493.456
117.500,172.500,40.500,210.000,-6.050,0.197,70.795,-264.308,-488.706
117.500,172.500,40.500,225.000,-14.001,0.202,89.538,-310.842,-450.653
117.500,172.500,40.500,240.000,-19.922,0.209,113.927,-394.930,-381.888
117.500,172.500,40.500,255.000,-23.529,0.214,142.300,-510.842,-287.099
117.500,172.500,40.500,270.000,-24.735,0.216,172.723,-650.679,-172.744
117.500,172.500,40.500,285.000,-23.529,0.214,203.123,-804.911,-46.617
117.500,172.500,40.500,300.000,-19.922,0.209,231.427,-963.028,82.688
117.500,172.500,40.500,315.000,-14.001,0.202,255.708,-1114.254,206.359
117.500,172.500,40.500,330.000,-6.050,0.197,274.311,-1248.284,315.967
117.500,172.500,40.500,345.000,3.349,0.197,285.967,-1355.983,404.042
117.500,172.500,40.500,360.000,13.329,0.202,289.883,-1430.012,464.582
,,,,,,,,
116.500,172.500,43.000,15.000,23.576,0.214,284.818,-1460.154,489.262
116.500,172.500,43.000,30.000,31.732,0.231,273.098,-1454.395,484.553
116.500,172.500,43.000,45.000,38.073,0.249,254.514,-1408.257,446.821
116.500,172.500,43.000,60.000,42.441,0.266,230.332,-1324.884,378.639
116.500,172.500,43.000,75.000,44.939,0.277,202.201,-1209.957,284.654
116.500,172.500,43.000,90.000,45.745,0.281,172.037,-1071.310,171.269
116.500,172.500,43.000,105.000,44.939,0.277,141.896,-918.390,46.214
116.500,172.500,43.000,120.000,42.441,0.266,113.832,-761.619,-81.990
116.500,172.500,43.000,135.000,38.073,0.249,89.758,-611.680,-204.606
116.500,172.500,43.000,150.000,31.732,0.231,71.314,-478.792,-313.279
116.500,172.500,43.000,165.000,23.576,0.214,59.757,-372.011,-400.601
116.500,172.500,43.000,180.000,14.135,0.202,55.875,-298.612,-460.624
116.500,172.500,43.000,195.000,4.263,0.197,59.932,-263.600,-489.256
116.500,172.500,43.000,210.000,-5.059,0.197,71.652,-269.358,-484.547
116.500,172.500,43.000,225.000,-12.966,0.201,90.236,-315.496,-446.817
116.500,172.500,43.000,240.000,-18.870,0.207,114.418,-398.868,-378.638
116.500,172.500,43.000,255.000,-22.474,0.212,142.549,-513.793,-284.656
116.500,172.500,43.000,270.000,-23.681,0.214,172.713,-652.440,-171.274
116.500,172.500,43.000,285.000,-22.474,0.212,202.854,-805.360,-46.220
116.500,172.500,43.000,300.000,-18.870,0.207,230.918,-962.131,81.985
116.500,172.500,43.000,315.000,-12.966,0.201,254.992,-1112.070,204.603
116.500,172.500,43.000,330.000,-5.059,0.197,273.436,-1244.959,313.278
116.500,172.500,43.000,345.000,4.263,0.197,284.993,-1351.742,400.603
116.500,172.500,43.000,360.000,14.135,0.202,288.875,-1425.140,460.628
,,,,,,,,
115.500,172.500,45.500,15.000,24.252,0.215,283.846,-1454.982,485.062
115.500,172.500,45.500,30.000,32.283,0.232,272.226,-1449.273,480.393
115.500,172.500,45.500,45.000,38.516,0.251,253.802,-1403.531,442.986
115.500,172.500,45.500,60.000,42.803,0.267,229.828,-1320.873,375.389
115.500,172.500,45.500,75.000,45.253,0.279,201.938,-1206.933,282.210
115.500,172.500,45.500,90.000,46.043,0.283,172.033,-1069.476,169.799
115.500,172.500,45.500,105.000,45.253,0.279,142.151,-917.869,45.817
115.500,172.500,45.500,120.000,42.803,0.267,114.328,-762.443,-81.286
115.500,172.500,45.500,135.000,38.516,0.251,90.460,-613.791,-202.850
115.500,172.500,45.500,150.000,32.283,0.232,72.175,-482.044,-310.590
115.500,172.500,45.500,165.000,24.252,0.215,60.717,-376.179,-397.163
115.500,172.500,45.500,180.000,14.938,0.203,56.868,-303.411,-456.670
115.500,172.500,45.500,195.000,5.177,0.197,60.890,-268.699,-485.057
115.500,172.500,45.500,210.000,-4.065,0.197,72.510,-274.408,-480.388
115.500,172.500,45.500,225.000,-11.926,0.201,90.934,-320.149,-442.982
115.500,172.500,45.500,240.000,-17.811,0.206,114.908,-402.806,-375.388
115.500,172.500,45.500,255.000,-21.411,0.211,142.798,-516.745,-282.212
115.500,172.500,45.500,270.000,-22.618,0.213,172.703,-654.202,-169.804
115.500,172.500,45.500,285.000,-21.411,0.211,202.585,-805.809,-45.823
115.500,172.500,45.500,300.000,-17.811,0.206,230.408,-961.234,81.281
115.500,172.500,45.500,315.000,-11.926,0.201,254.276,-1109.886,202.846
115.500,172.500,45.500,330.000,-4.065,0.197,272.561,-1241.635,310.589
115.500,172.500,45.500,345.000,5.177,0.197,284.019,-1347.501,397.165
115.500,172.500,45.500,360.000,14.938,0.203,287.868,-1420.269,456.675
,,,,,,,,
121.500,173.000,28.000,15.000,19.303,0.208,290.188,-1488.549,510.260
121.500,173.000,28.000,30.000,28.121,0.222,277.965,-1482.545,505.350
121.500,173.000,28.000,45.000,35.059,0.240,258.584,-1434.428,466.000
121.500,173.000,28.000,60.000,39.888,0.256,233.365,-1347.478,394.893
121.500,173.000,28.000,75.000,42.674,0.267,204.026,-1227.620,296.874
121.500,173.000,28.000,90.000,43.576,0.271,172.567,-1083.022,178.624
121.500,173.000,28.000,105.000,42.674,0.267,141.133,-923.540,48.202
121.500,173.000,28.000,120.000,39.888,0.256,111.865,-760.040,-85.505
121.500,173.000,28.000,135.000,35.059,0.240,86.757,-603.666,-213.384
121.500,173.000,28.000,150.000,28.121,0.222,67.521,-465.074,-326.720
121.500,173.000,28.000,165.000,19.303,0.208,55.468,-353.708,-417.792
121.500,173.000,28.000,180.000,9.233,0.199,51.419,-277.159,-480.391
121.500,173.000,28.000,195.000,-1.141,0.196,55.650,-240.642,-510.254
121.500,173.000,28.000,210.000,-10.782,0.200,67.873,-246.646,-505.344
121.500,173.000,28.000,225.000,-18.824,0.207,87.254,-294.762,-465.996
121.500,173.000,28.000,240.000,-24.734,0.216,112.473,-381.711,-394.892
121.500,173.000,28.000,255.000,-28.297,0.223,141.812,-501.568,-296.876
121.500,173.000,28.000,270.000,-29.481,0.225,173.270,-646.165,-178.629
121.500,173.000,28.000,285.000,-28.297,0.223,204.705,-805.647,-48.208
121.500,173.000,28.000,300.000,-24.734,0.216,233.973,-969.147,85.499
121.500,173.000,28.000,315.000,-18.824,0.207,259.081,-1125.522,213.380
121.500,173.000,28.000,330.000,-10.782,0.200,278.317,-1264.115,326.719
121.500,173.000,28.000,345.000,-1.141,0.196,290.370,-1375.481,417.794
121.500,173.000,28.000,360.000,9.233,0.199,294.419,-1452.032,480.396
,,,,,,,,
121.000,173.000,30.000,15.000,19.885,0.209,289.700,-1485.952,508.160
121.000,173.000,30.000,30.000,28.624,0.224,277.527,-1479.973,503.270
121.000,173.000,30.000,45.000,35.489,0.241,258.226,-1432.054,464.082
121.000,173.000,30.000,60.000,40.259,0.257,233.110,-1345.462,393.268
121.000,173.000,30.000,75.000,43.007,0.268,203.892,-1226.097,295.652
121.000,173.000,30.000,90.000,43.897,0.272,172.563,-1082.095,177.889
121.000,173.000,30.000,105.000,43.007,0.268,141.258,-923.268,48.004
121.000,173.000,30.000,120.000,40.259,0.257,112.110,-760.441,-85.153
121.000,173.000,30.000,135.000,35.489,0.241,87.106,-604.711,-212.505
121.000,173.000,30.000,150.000,28.624,0.224,67.949,-466.689,-325.376
121.000,173.000,30.000,165.000,19.885,0.209,55.946,-355.782,-416.072
121.000,173.000,30.000,180.000,9.886,0.199,51.913,-279.547,-478.414
121.000,173.000,30.000,195.000,-0.436,0.196,56.127,-243.181,-508.154
121.000,173.000,30.000,210.000,-10.049,0.199,68.299,-249.160,-503.264
121.000,173.000,30.000,225.000,-18.086,0.206,87.601,-297.078,-464.078
121.000,173.000,30.000,240.000,-24.005,0.215,112.716,-383.670,-393.267
121.000,173.000,30.000,255.000,-27.579,0.221,141.934,-503.033,-295.655
121.000,173.000,30.000,270.000,-28.768,0.224,173.263,-647.035,-177.894
121.000,173.000,30.000,285.000,-27.579,0.221,204.568,-805.861,-48.010
121.000,173.000,30.000,300.000,-24.005,0.215,233.716,-968.688,85.147
121.000,173.000,30.000,315.000,-18.086,0.206,258.720,-1124.419,212.501
121.000,173.000,30.000,330.000,-10.049,0.199,277.877,-1262.442,325.375
121.000,173.000,30.000,345.000,-0.436,0.196,289.881,-1373.350,416.075
121.000,173.000,30.000,360.000,9.886,0.199,293.913,-1449.585,478.419
,,,,,,,,
120.000,173.000,33.500,15.000,20.888,0.210,288.724,-1480.766,503.960
120.000,173.000,33.500,30.000,29.481,0.225,276.653,-1474.836,499.111
120.000,173.000,33.500,45.000,36.210,0.243,257.510,-1427.313,460.247
120.000,173.000,33.500,60.000,40.875,0.259,232.602,-1341.437,390.017
120.000,173.000,33.500,75.000,43.557,0.271,203.626,-1223.058,293.209
120.000,173.000,33.500,90.000,44.425,0.275,172.556,-1080.246,176.419
120.000,173.000,33.500,105.000,43.557,0.271,141.509,-922.732,47.607
120.000,173.000,33.500,120.000,40.875,0.259,112.602,-761.251,-84.449
120.000,173.000,33.500,135.000,36.210,0.243,87.805,-606.808,-210.749
120.000,173.000,33.500,150.000,29.481,0.225,68.807,-469.927,-322.687
120.000,173.000,33.500,165.000,20.888,0.210,56.902,-359.936,-412.634
120.000,173.000,33.500,180.000,11.026,0.200,52.903,-284.331,-474.461
120.000,173.000,33.500,195.000,0.809,0.196,57.082,-248.265,-503.954
120.000,173.000,33.500,210.000,-8.742,0.199,69.154,-254.196,-499.105
120.000,173.000,33.500,225.000,-16.759,0.205,88.296,-301.718,-460.243
120.000,173.000,33.500,240.000,-22.685,0.213,113.203,-387.594,-390.016
120.000,173.000,33.500,255.000,-26.273,0.219,142.180,-505.971,-293.211
120.000,173.000,33.500,270.000,-27.469,0.221,173.250,-648.782,-176.424
120.000,173.000,33.500,285.000,-26.273,0.219,204.296,-806.296,-47.613
120.000,173.000,33.500,300.000,-22.685,0.213,233.203,-967.777,84.443
120.000,173.000,33.500,315.000,-16.759,0.205,258.001,-1122.221,210.745
120.000,173.000,33.500,330.000,-8.742,0.199,277.000,-1259.103,322.686
120.000,173.000,33.500,345.000,0.809,0.196,288.904,-1369.095,412.636
120.000,173.000,33.500,360.000,11.026,0.200,292.903,-1444.700,474.466
,,,,,,,,
119.500,173.000,35.000,15.000,21.310,0.211,288.237,-1478.177,501.861
119.500,173.000,35.000,30.000,29.835,0.226,276.216,-1472.271,497.031
119.500,173.000,35.000,45.000,36.504,0.244,257.154,-1424.947,458.329
119.500,173.000,35.000,60.000,41.122,0.260,232.349,-1339.428,388.392
119.500,173.000,35.000,75.000,43.775,0.272,203.494,-1221.543,291.987
119.500,173.000,35.000,90.000,44.633,0.276,172.553,-1079.326,175.684
119.500,173.000,35.000,105.000,43.775,0.272,141.636,-922.468,47.408
119.500,173.000,35.000,120.000,41.122,0.260,112.849,-761.660,-84.097
119.500,173.000,35.000,135.000,36.504,0.244,88.155,-607.860,-209.871
119.500,173.000,35.000,150.000,29.835,0.226,69.236,-471.549,-321.342
119.500,173.000,35.000,165.000,21.310,0.211,57.381,-362.017,-410.915
119.500,173.000,35.000,180.000,11.513,0.200,53.399,-286.727,-472.484
119.500,173.000,35.000,195.000,1.348,0.196,57.560,-250.811,-501.855
119.500,173.000,35.000,210.000,-8.169,0.198,69.581,-256.717,-497.025
119.500,173.000,35.000,225.000,-16.171,0.204,88.644,-304.041,-458.325
119.500,173.000,35.000,240.000,-22.095,0.212,113.448,-389.559,-388.391
119.500,173.000,35.000,255.000,-25.688,0.218,142.303,-507.443,-291.989
119.500,173.000,35.000,270.000,-26.886,0.220,173.244,-649.659,-175.689
119.500,173.000,35.000,285.000,-25.688,0.218,204.161,-806.516,-47.415
119.500,173.000,35.000,300.000,-22.095,0.212,232.948,-967.325,84.091
119.500,173.000,35.000,315.000,-16.171,0.204,257.642,-1121.125,209.867
119.500,173.000,35.000,330.000,-8.169,0.198,276.562,-1257.437,321.341
119.500,173.000,35.000,345.000,1.348,0.196,288.416,-1366.971,410.917
119.500,173.000,35.000,360.000,11.513,0.200,292.399,-1442.261,472.489
,,,,,,,,
119.000,173.000,36.500,15.000,21.731,0.211,287.751,-1475.588,499.761
119.000,173.000,36.500,30.000,30.187,0.227,275.779,-1469.707,494.951
119.000,173.000,36.500,45.000,36.796,0.245,256.797,-1422.580,456.411
119.000,173.000,36.500,60.000,41.368,0.261,232.096,-1337.419,386.767
119.000,173.000,36.500,75.000,43.992,0.273,203.361,-1220.027,290.765
119.000,173.000,36.500,90.000,44.840,0.277,172.550,-1078.405,174.949
119.000,173.000,36.500,105.000,43.992,0.273,141.762,-922.204,47.210
119.000,173.000,36.500,120.000,41.368,0.261,113.096,-762.068,-83.745
119.000,173.000,36.500,135.000,36.796,0.245,88.505,-608.912,-208.993
119.000,173.000,36.500,150.000,30.187,0.227,69.665,-473.171,-319.998
119.000,173.000,36.500,165.000,21.731,0.211,57.860,-364.097,-409.195
119.000,173.000,36.500,180.000,11.999,0.201,53.894,-289.123,-470.507
119.000,173.000,36.500,195.000,1.888,0.196,58.038,-253.357,-499.755
119.000,173.000,36.500,210.000,-7.595,0.198,70.009,-259.238,-494.946
119.000,173.000,36.500,225.000,-15.581,0.204,88.992,-306.364,-456.408
119.000,173.000,36.500,240.000,-21.503,0.211,113.692,-391.525,-386.766
119.000,173.000,36.500,255.000,-25.099,0.217,142.427,-508.915,-290.768
119.000,173.000,36.500,270.000,-26.299,0.219,173.238,-650.537,-174.954
119.000,173.000,36.500,285.000,-25.099,0.217,204.026,-806.737,-47.216
119.000,173.000,36.500,300.000,-21.503,0.211,232.692,-966.873,83.740
119.000,173.000,36.500,315.000,-15.581,0.204,257.283,-1120.030,208.989
119.000,173.000,36.500,330.000,-7.595,0.198,276.123,-1255.771,319.997
119.000,173.000,36.500,345.000,1.888,0.196,287.929,-1364.846,409.197
119.000,173.000,36.500,360.000,11.999,0.201,291.894,-1439.822,470.512
,,,,,,,,
118.500,173.000,38.000,15.000,22.150,0.212,287.264,-1472.998,497.661
118.500,173.000,38.000,30.000,30.538,0.228,275.343,-1467.142,492.872
118.500,173.000,38.000,45.000,37.086,0.246,256.440,-1420.213,454.494
118.500,173.000,38.000,60.000,41.611,0.262,231.843,-1335.410,385.142
118.500,173.000,38.000,75.000,44.207,0.274,203.229,-1218.511,289.544
118.500,173.000,38.000,90.000,45.046,0.278,172.547,-1077.484,174.214
118.500,173.000,38.000,105.000,44.207,0.274,141.889,-921.939,47.012
118.500,173.000,38.000,120.000,41.611,0.262,113.343,-762.477,-83.394
118.500,173.000,38.000,135.000,37.086,0.246,88.855,-609.964,-208.115
118.500,173.000,38.000,150.000,30.538,0.228,70.095,-474.794,-318.653
118.500,173.000,38.000,165.000,22.150,0.212,58.339,-366.178,-407.476
118.500,173.000,38.000,180.000,12.484,0.201,54.390,-291.519,-468.530
118.500,173.000,38.000,195.000,2.427,0.196,58.517,-255.903,-497.655
118.500,173.000,38.000,210.000,-7.020,0.198,70.437,-261.759,-492.866
118.500,173.000,38.000,225.000,-14.989,0.203,89.340,-308.688,-454.490
118.500,173.000,38.000,240.000,-20.908,0.210,113.937,-393.490,-385.141
118.500,173.000,38.000,255.000,-24.507,0.216,142.551,-510.388,-289.546
118.500,173.000,38.000,270.000,-25.709,0.218,173.233,-651.414,-174.218
118.500,173.000,38.000,285.000,-24.507,0.216,203.891,-806.958,-47.018
118.500,173.000,38.000,300.000,-20.908,0.210,232.437,-966.421,83.388
118.500,173.000,38.000,315.000,-14.989,0.203,256.924,-1118.935,208.111
118.500,173.000,38.000,330.000,-7.020,0.198,275.685,-1254.106,318.652
118.500,173.000,38.000,345.000,2.427,0.196,287.441,-1362.722,407.478
118.500,173.000,38.000,360.000,12.484,0.201,291.390,-1437.383,468.535
,,,,,,,,
118.000,173.000,39.500,15.000,22.568,0.212,286.777,-1470.409,495.561
118.000,173.000,39.500,30.000,30.888,0.229,274.906,-1464.577,490.792
118.000,173.000,39.500,45.000,37.375,0.247,256.083,-1417.846,452.576
118.000,173.000,39.500,60.000,41.853,0.263,231.590,-1333.401,383.517
